id,prediction
2614,6285402.315116473
2615,6285844.059057698
2616,6284498.0370399365
2617,6284498.037043642
2618,6285294.095722318
2619,6285685.8286975175
2620,6285779.592269864
2621,6285592.495115696
2622,6285887.21923189
2623,6285616.262134053
2624,6285844.243570457
2625,6285556.029381994
2626,6285736.840442105
2627,6284440.61516108
2628,6284441.269559944
2629,6285840.2332708
2630,6285808.536238362
2631,6285819.637596625
2632,6285892.315771707
2633,6285603.639511509
2634,6285620.7883238485
2635,6285755.217120873
2636,6285709.368456641
2637,6285291.460495374
2638,6285904.5191375995
2639,6284497.344976325
2640,6285593.216411122
2641,6284018.493905555
2642,6285592.495114103
2643,6285649.247388335
2644,6282955.755907643
2645,6285241.234951657
2646,6285718.0085569015
2647,6285604.762098381
2648,6285188.833165877
2649,6285394.71565831
2650,6285641.173034751
2651,6285847.451398451
2652,6285906.218756023
2653,6282955.475533599
2654,6285868.540180686
2655,6284861.82490941
2656,6285890.59626539
2657,6285799.21893448
2658,6283312.657283737
2659,6285890.4025631575
2660,6282870.936192396
2661,6285593.216415164
2662,6284493.885146308
2663,6284010.282728847
2664,6285671.170714618
2665,6285763.154481495
2666,6285844.492701034
2667,6285768.514387243
2668,6285736.784879427
2669,6285747.071255877
2670,6285293.29462189
2671,6285187.885096553
2672,6285776.140011473
2673,6285593.216415143
2674,6285775.437603261
2675,6285620.383488823
2676,6285603.133261368
2677,6285823.354439886
2678,6285750.5888830675
2679,6285805.001819405
2680,6285848.148716813
2681,6284331.599498938
2682,6285848.331684493
2683,6285867.1446768185
2684,6285737.466110405
2685,6285845.589813883
2686,6284861.824909395
2687,6285876.229473338
2688,6285139.154778463
2689,6285604.299081747
2690,6285601.560736963
2691,6285560.171709476
2692,6285816.913249163
2693,6285721.5457676165
2694,6285824.900108716
2695,6284865.235821722
2696,6285558.155134767
2697,6284865.235820187
2698,6283312.657283212
2699,6285560.381764603
2700,6285566.001247107
2701,6285899.267326003
2702,6285859.019908604
2703,6285873.465366348
2704,6285288.127500709
2705,6285868.1182694165
2706,6285851.227719758
2707,6285712.416249393
2708,6285868.695488667
2709,6285830.380675198
2710,6285776.140007366
2711,6285826.03242114
2712,6285737.803855368
2713,6285902.04502652
2714,6285788.427946689
2715,6285898.263906742
2716,6284497.3268929785
2717,6282870.936192951
2718,6285176.633760997
2719,6285833.798960056
2720,6285776.82506174
2721,6285620.367926335
2722,6285852.857736278
2723,6284865.23582171
2724,6285752.113025667
2725,6284498.031412868
2726,6282955.755907647
2727,6284865.235820194
2728,6285654.367301764
2729,6285231.430143246
2730,6285850.797708772
2731,6285781.795263212
2732,6285554.485591946
2733,6285817.803342426
2734,6285558.155134766
2735,6285846.971715575
2736,6285815.138944936
2737,6285802.455070202
2738,6285686.372897833
2739,6285232.880086282
2740,6285829.54804037
2741,6285558.155125973
2742,6285593.216413429
2743,6285794.868043617
2744,6285558.155136464
2745,6282890.799022132
2746,6285854.114536776
2747,6284498.037039937
2748,6285809.228709098
2749,6284497.326892981
2750,6285795.080612114
2751,6285825.330446683
2752,6285558.155136481
2753,6282955.755907643
2754,6285710.173393942
2755,6283312.598856498
2756,6282870.936192396
2757,6285737.4661103925
2758,6282955.755907643
2759,6285616.262127003
2760,6285896.154620371
2761,6285830.587074737
2762,6285823.042510122
2763,6284493.885147697
2764,6285620.373065499
2765,6282955.753975555
2766,6285858.552867448
2767,6282955.592339668
2768,6285774.147488412
2769,6285193.273416253
2770,6285737.466110395
2771,6285566.102749842
2772,6285904.703156245
2773,6285887.529617105
2774,6285592.523552958
2775,6285824.826388273
2776,6285602.741155728
2777,6285620.375474027
2778,6285826.847461193
2779,6285818.136102557
2780,6285768.263580603
2781,6285719.291079415
2782,6282955.755907643
2783,6285758.050980102
2784,6285780.60311277
2785,6285396.2447215235
2786,6285592.4951158175
2787,6285763.8891681135
2788,6285818.133343337
2789,6285826.72568434
2790,6285848.163613763
2791,6285823.198289207
2792,6285169.329056626
2793,6285792.519257597
2794,6285769.1386888325
2795,6285287.928646337
2796,6285767.864676718
2797,6283616.130160095
2798,6282955.480213143
2799,6285766.462974424
2800,6282870.936192401
2801,6285849.3606442725
2802,6285735.268610283
2803,6285850.679958669
2804,6284865.235821715
2805,6285759.738794191
2806,6285558.1551324185
2807,6285824.7172646215
2808,6285832.638014315
2809,6285829.464067114
2810,6285817.523212655
2811,6285814.301995223
2812,6283312.657283221
2813,6285410.043050597
2814,6282870.936192396
2815,6285750.785135986
2816,6285446.091204955
2817,6283618.001391709
2818,6284498.037043777
2819,6285776.140011483
2820,6283312.657283842
2821,6284574.135716671
2822,6285359.04395071
2823,6285804.600324407
2824,6285876.3757216735
2825,6285718.436898357
2826,6285657.637586758
2827,6285291.413122997
2828,6285819.160271162
2829,6285592.495115755
2830,6285620.667463394
2831,6285359.043950694
2832,6282955.5923396675
2833,6285851.362781761
2834,6285168.633019143
2835,6285780.0151458075
2836,6285572.52951847
2837,6285592.495115949
2838,6284497.326894534
2839,6285847.091844442
2840,6285593.216415145
2841,6284010.282729102
2842,6285714.774285452
2843,6285796.803158892
2844,6285803.2730734
2845,6284865.2358217165
2846,6285603.535531065
2847,6282955.481604243
2848,6285912.438328285
2849,6285447.261112884
2850,6284576.113354973
2851,6285808.536238379
2852,6285418.32526478
2853,6285593.216413455
2854,6285758.988731835
2855,6285869.240041533
2856,6285592.495115817
2857,6285616.262127003
2858,6285778.480029523
2859,6284329.499145044
2860,6283312.598856472
2861,6284441.269559946
2862,6283616.13015894
2863,6285813.132583857
2864,6285829.25098026
2865,6284497.3449763125
2866,6285846.593031002
2867,6285824.616884568
2868,6285887.130689321
2869,6282955.480212896
2870,6285731.021284764
2871,6282870.936192954
2872,6284498.037043813
2873,6285901.964692371
2874,6284010.282729087
2875,6285847.376910472
2876,6285592.523552963
2877,6285720.524542936
2878,6285868.209871719
2879,6285612.464401238
2880,6285803.384258703
2881,6285871.193149998
2882,6282870.9361929465
2883,6285565.991409058
2884,6285726.954426518
2885,6285415.840957975
2886,6285814.966759431
2887,6282955.495880853
2888,6285767.4609026825
2889,6285593.21641345
2890,6285228.886590618
2891,6283616.130158948
2892,6285558.155136483
2893,6285558.158770265
2894,6283616.130161903
2895,6285737.466110395
2896,6285823.121640032
2897,6282870.936192947
2898,6285702.111842567
2899,6285829.228217423
2900,6285294.084757073
2901,6285186.628950807
2902,6282955.755907645
2903,6284493.88514631
2904,6285817.059405191
2905,6285869.2330538165
2906,6285753.366298183
2907,6285758.988731879
2908,6285827.27960151
2909,6285804.14624348
2910,6285855.153811743
2911,6284497.326894473
2912,6285593.216413455
2913,6285844.492820513
2914,6284440.011362253
2915,6285757.379893055
2916,6285711.759081633
2917,6285828.161984897
2918,6285821.731246323
2919,6285592.495115825
2920,6285758.050980178
2921,6285767.963809214
2922,6285400.956601572
2923,6285715.021156898
2924,6285816.731344933
2925,6285875.855302799
2926,6285824.611516738
2927,6285736.055921116
2928,6285896.294907229
2929,6285593.216415166
2930,6285793.5397232985
2931,6285720.693498638
2932,6285556.472889221
2933,6285814.590573708
2934,6285286.248482977
2935,6285768.481241172
2936,6285736.84044102
2937,6285797.827384256
2938,6285600.290357612
2939,6283312.4998364365
2940,6285818.405697473
2941,6285752.068442149
2942,6285603.445610351
2943,6284493.885146313
2944,6285354.45080783
2945,6284018.493905364
2946,6285690.1548811775
2947,6285660.67156879
2948,6285790.811774703
2949,6285593.216413444
2950,6285604.538356094
2951,6285556.074340422
2952,6285620.306498247
2953,6283312.657283217
2954,6285667.0063846875
2955,6285771.387694935
2956,6285838.394001308
2957,6285775.09033983
2958,6285558.155136479
2959,6284439.384365769
2960,6284498.037041953
2961,6285877.955818044
2962,6285393.8780085575
2963,6285764.083884448
2964,6285808.536236835
2965,6285620.364681335
2966,6285818.46148021
2967,6282955.755907645
2968,6284499.3644096935
2969,6285712.50424601
2970,6285704.870237958
2971,6285763.433804247
2972,6285745.814286791
2973,6285593.216400422
2974,6282955.753975552
2975,6285765.635042085
2976,6283312.972124121
2977,6285856.127825335
2978,6285830.506891514
2979,6285566.102749812
2980,6285839.289521903
2981,6285252.506450667
2982,6284441.702397324
2983,6285889.27738292
2984,6285876.716032688
2985,6285894.676864739
2986,6285871.4005962005
2987,6285814.503096236
2988,6285592.222929242
2989,6285881.512650982
2990,6282955.755907647
2991,6284010.282728978
2992,6285787.247311528
2993,6285808.536236815
2994,6285760.937387003
2995,6285845.507729801
2996,6285601.330136058
2997,6285215.905017688
2998,6285660.403708758
2999,6284018.493905555
3000,6285758.836679211
3001,6285829.663614838
3002,6285776.121643932
3003,6285593.216415272
3004,6285609.27653895
3005,6285737.466110401
3006,6285820.697148843
3007,6285815.088311372
3008,6285601.535522343
3009,6285821.914393867
3010,6285868.354305419
3011,6285823.521798021
3012,6285867.497166666
3013,6285823.432601165
3014,6284010.282729087
3015,6285725.770571402
3016,6285719.751732246
3017,6285587.957870845
3018,6284498.037043642
3019,6285843.314554612
3020,6285745.259761048
3021,6285713.761707213
3022,6285817.334914978
3023,6282955.475533848
3024,6285778.941688758
3025,6282955.755907645
3026,6284865.2358217165
3027,6285689.661272971
3028,6285394.350826296
3029,6285559.688327682
3030,6285685.960338212
3031,6284442.290969921
3032,6285592.641454117
3033,6285811.172640832
3034,6282870.936192399
3035,6285736.637867796
3036,6285857.014425683
3037,6284139.7739739865
3038,6285847.669788431
3039,6285620.3804367315
3040,6282955.540933658
3041,6285863.131747843
3042,6285406.839975469
3043,6285736.784880177
3044,6285823.245683243
3045,6283318.766324202
3046,6285903.499157554
3047,6285854.440621573
3048,6285826.508644982
3049,6285775.43760317
3050,6285896.4247742165
3051,6283616.130161907
3052,6285821.827066752
3053,6282955.475533599
3054,6285815.086964705
3055,6285824.546827617
3056,6285814.006387832
3057,6284497.344976334
3058,6285794.8916792115
3059,6285833.798960059
3060,6285817.634040372
3061,6285447.562180801
3062,6285837.282268784
3063,6285620.381986393
3064,6285253.632603799
3065,6285812.598017728
3066,6285566.001247124
3067,6285593.216411245
3068,6285808.546473862
3069,6285568.011875583
3070,6283312.657283236
3071,6284498.037043626
3072,6282955.480212904
3073,6285593.216415168
3074,6285558.155132453
3075,6285761.981636267
3076,6285291.349431098
3077,6284442.461421262
3078,6285620.019236265
3079,6284497.3268929785
3080,6285593.21641515
3081,6285392.175692998
3082,6285593.21641125
3083,6285620.350803132
3084,6285808.536238379
3085,6285412.367745887
3086,6282870.93619295
3087,6285620.627524357
3088,6285908.815280659
3089,6285814.164407423
3090,6283616.130160037
3091,6285689.468517727
3092,6285856.229748652
3093,6285264.106670758
3094,6285734.611756682
3095,6285823.625283122
3096,6285620.788313054
3097,6285735.978936203
3098,6285902.326894877
3099,6285856.171428688
3100,6283318.730993116
3101,6285849.264359898
3102,6285838.108727229
3103,6285637.232521055
3104,6283618.001394018
3105,6285794.8680436285
3106,6285829.786555197
3107,6285903.5282454565
3108,6285200.526953745
3109,6284865.235820191
3110,6285291.413124646
3111,6285868.271588443
3112,6285873.327265337
3113,6285593.216415145
3114,6283312.657283339
3115,6285773.41021611
3116,6285721.090312255
3117,6285560.756253827
3118,6285620.382236054
3119,6282890.402956101
3120,6285721.224689009
3121,6285192.836467586
3122,6285911.414702998
3123,6285718.008556935
3124,6284865.235821726
3125,6285750.399216516
3126,6285791.301574552
3127,6285776.140011469
3128,6285850.680508921
3129,6285812.8703300385
3130,6283312.49983686
3131,6285776.977542775
3132,6283312.657283842
3133,6282955.488645302
3134,6285620.32271185
3135,6285775.13122498
3136,6285746.35720467
3137,6285814.12711603
3138,6282955.509043382
3139,6285767.187314197
3140,6285758.988731867
3141,6285886.9123823
3142,6285845.242027986
3143,6283312.5988573935
3144,6285601.32860688
3145,6285558.158768605
3146,6285862.68492407
3147,6285620.346233637
3148,6285790.116075959
3149,6285711.863675736
3150,6285864.110243787
3151,6285397.777696083
3152,6283312.657283736
3153,6285846.755893626
3154,6285764.086824365
3155,6285395.134558597
3156,6285851.137259774
3157,6285904.452980717
3158,6285763.405905708
3159,6285169.638686694
3160,6285671.415502325
3161,6285750.656022565
3162,6283312.657283843
3163,6285847.235969978
3164,6285832.370322002
3165,6285873.663326636
3166,6285668.304274787
3167,6285757.943175228
3168,6285755.598957198
3169,6282955.755907643
3170,6285291.467600004
3171,6283313.990087415
3172,6285792.274566435
3173,6283312.657283235
3174,6283312.499836537
3175,6285668.334526832
3176,6285826.670743691
3177,6282891.202462774
3178,6284441.625418836
3179,6285667.052863757
3180,6285894.132045868
3181,6285769.654001235
3182,6284498.0370437885
3183,6282870.936192797
3184,6285826.358037514
3185,6285795.080612018
3186,6284498.037043626
3187,6285846.016889992
3188,6285654.216895797
3189,6285762.3462370485
3190,6285819.060882548
3191,6285823.77268853
3192,6285572.118122274
3193,6285593.216413448
3194,6285707.758023597
3195,6285593.216415162
3196,6285686.7351509575
3197,6284442.462973901
3198,6282955.75397558
3199,6285835.768884861
3200,6282955.755907647
3201,6285593.216415155
3202,6285556.472889053
3203,6285699.321923179
3204,6285593.216413564
3205,6285799.866325132
3206,6285839.930868153
3207,6285806.364276492
3208,6285846.264856823
3209,6285827.795685655
3210,6283313.990087921
3211,6285856.462469745
3212,6282955.540929617
3213,6285776.140011475
3214,6285869.233053805
3215,6285885.881047891
3216,6283312.657283744
3217,6285756.251634495
3218,6285762.435884923
3219,6285887.602061438
3220,6285614.925455816
3221,6285392.1854950385
3222,6284865.235821732
3223,6285417.782204666
3224,6285296.90034697
3225,6285775.96556179
3226,6282955.862080844
3227,6285897.58411241
3228,6285558.097965578
3229,6285258.692881965
3230,6285593.21641517
3231,6285912.771738485
3232,6285684.45581156
3233,6283616.130161907
3234,6285655.504908525
3235,6283618.001394024
3236,6285712.140821481
3237,6285758.22689921
3238,6285593.216415146
3239,6282870.936192954
3240,6282870.936192947
3241,6285447.751468784
3242,6285868.234360149
3243,6285737.466110404
3244,6285227.808216709
3245,6285285.546733078
3246,6285852.657631859
3247,6285808.536237235
3248,6285414.894982552
3249,6285667.17898921
3250,6283318.730991486
3251,6285653.8153119385
3252,6284576.704027634
3253,6285791.024547353
3254,6285593.216415154
3255,6285620.788323816
3256,6285620.788323827
3257,6285815.98042133
3258,6285650.474689468
3259,6285756.993477205
3260,6285870.150071676
3261,6282955.862084625
3262,6284498.03141459
3263,6285600.1660981625
3264,6285818.493683775
3265,6285750.869235554
3266,6285843.793104836
3267,6285620.2151782615
3268,6285655.357149509
3269,6285883.65257155
3270,6285767.843796943
3271,6285684.455811582
3272,6282955.4802131625
3273,6285759.34110208
3274,6284865.2358217165
3275,6285808.536238358
3276,6283312.598856498
3277,6285781.807976552
3278,6285130.287783364
3279,6285592.495114239
3280,6285825.294287317
3281,6285667.053091099
3282,6285711.762838182
3283,6285593.21641345
3284,6285738.488272063
3285,6283618.001397818
3286,6284497.344976334
3287,6285429.4637806285
3288,6285778.590667943
3289,6285857.154646627
3290,6284865.235820191
3291,6285403.378854233
3292,6285898.37506984
3293,6285812.605359995
3294,6285711.379240978
3295,6285701.412132146
3296,6282955.488645905
3297,6283312.657283219
3298,6285445.231408453
3299,6285850.346552439
3300,6285828.462251373
3301,6284861.824908747
3302,6285286.2484830525
3303,6285808.0633776365
3304,6285826.847461187
3305,6285620.28947694
3306,6283312.657283843
3307,6282955.480213167
3308,6285828.131823232
3309,6284865.2358201975
3310,6285820.044516814
3311,6285563.284005433
3312,6284865.2358201975
3313,6285408.578740168
3314,6285669.886733688
3315,6285758.836591331
3316,6282955.465689913
3317,6282955.480216947
3318,6282955.475533599
3319,6285823.529439242
3320,6284865.235820189
3321,6282955.781384151
3322,6282891.791868889
3323,6285445.580762788
3324,6282870.936192947
3325,6285835.27529859
3326,6285685.519148129
3327,6285826.588743563
3328,6285612.50183476
3329,6284497.326894473
3330,6285601.47188357
3331,6285852.102350017
3332,6285601.359152802
3333,6285882.186639675
3334,6285880.154122688
3335,6284018.49390555
3336,6285738.488272058
3337,6284493.885147714
3338,6282891.885029705
3339,6282955.755907643
3340,6285844.885009683
3341,6285180.710808875
3342,6285671.516463342
3343,6285829.6406540265
3344,6285738.303116065
3345,6285560.124773325
3346,6282870.936192797
3347,6284498.03704827
3348,6283616.130161912
3349,6285666.057333281
3350,6285558.155132433
3351,6282955.755907643
3352,6285389.44758476
3353,6285872.0349358125
3354,6285845.604070121
3355,6285558.155136468
3356,6284493.980961265
3357,6285904.5191375995
3358,6285776.140009763
3359,6285213.690412172
3360,6284497.326892981
3361,6285736.784880215
3362,6285720.5331236385
3363,6284440.617931581
3364,6285869.722395088
3365,6285766.517743085
3366,6285228.979098372
3367,6285869.537213365
3368,6285851.927189019
3369,6285654.845316183
3370,6285907.044451772
3371,6285829.0558045665
3372,6285902.407124509
3373,6282955.4802131625
3374,6285857.392965177
3375,6284497.3449763525
3376,6285707.886698794
3377,6285396.445995252
3378,6285703.422820441
3379,6285801.803513885
3380,6283618.001394018
3381,6285666.561943778
3382,6285666.762028785
3383,6284865.235821724
3384,6284498.037043642
3385,6285863.082284741
3386,6285182.578483134
3387,6285394.475977917
3388,6285743.242388612
3389,6285776.140009757
3390,6285558.1551324325
3391,6285814.791551626
3392,6285237.737456183
3393,6285603.744680127
3394,6285821.763631629
3395,6285873.352261709
3396,6282955.540929617
3397,6285768.674665881
3398,6285873.92765332
3399,6283312.65728332
3400,6285620.335154469
3401,6285668.334526839
3402,6285808.536234558
3403,6282955.862080849
3404,6282955.475537645
3405,6285772.893119211
3406,6285837.670869721
3407,6285773.419063128
3408,6284497.327620317
3409,6285772.122952808
3410,6285758.988731838
3411,6282870.936192948
3412,6283318.730991485
3413,6285643.50062709
3414,6285850.799809097
3415,6285795.900344294
3416,6285747.097254711
3417,6283312.657283737
3418,6285900.319992438
3419,6284587.2695218325
3420,6284498.037043626
3421,6285762.771962724
3422,6285286.248487037
3423,6285856.26761624
3424,6285906.218756021
3425,6285818.267213559
3426,6285390.534269234
3427,6285737.938669233
3428,6284498.031414589
3429,6285834.290021217
3430,6285745.439428328
3431,6284493.980957458
3432,6282955.475533845
3433,6285785.7842504885
3434,6285797.623801574
3435,6283312.657284439
3436,6285821.414874421
3437,6285821.917004125
3438,6284442.8004073715
3439,6282955.48021316
3440,6285664.270991893
3441,6285767.105513805
3442,6282955.475533863
3443,6285653.529716058
3444,6285666.486817456
3445,6285605.538768766
3446,6283313.99008742
3447,6285592.495115687
3448,6285592.710406093
3449,6285902.6965198275
3450,6285293.12234907
3451,6285671.9441805715
3452,6282891.521392467
3453,6285787.555028189
3454,6282955.540929885
3455,6285394.316376521
3456,6285731.343448365
3457,6285566.220909348
3458,6285811.273529178
3459,6285808.53623839
3460,6285829.859818363
3461,6285742.7850479465
3462,6285744.24225832
3463,6285776.120510568
3464,6285858.551211728
3465,6285836.634720502
3466,6285651.235569274
3467,6285907.188157591
3468,6283618.001395069
3469,6285436.160501447
3470,6285290.956955445
3471,6285837.781076709
3472,6285224.274667741
3473,6283312.657283328
3474,6285620.322704805
3475,6285737.466110415
3476,6285826.073252879
3477,6285620.556823782
3478,6285863.327316153
3479,6284576.757709586
3480,6285866.896276915
3481,6285737.466110445
3482,6285736.840441031
3483,6283256.950671293
3484,6282955.465687355
3485,6283312.657283328
3486,6285593.216415151
3487,6285795.21301881
3488,6282955.755907643
3489,6285891.721094747
3490,6283312.657283736
3491,6283312.6572833285
3492,6285736.310128659
3493,6285800.684219015
3494,6283312.657283735
3495,6285796.2042754525
3496,6285847.449735047
3497,6285705.533147355
3498,6284497.326894517
3499,6285560.359128162
3500,6285638.6432324825
3501,6285767.2744367225
3502,6285849.124316927
3503,6285760.289253288
3504,6285776.14001147
3505,6283618.001393199
3506,6282955.475533599
3507,6282882.653152055
3508,6285619.308222251
3509,6285912.101197735
3510,6285418.140393855
3511,6285838.529804155
3512,6285904.879832355
3513,6285776.140011473
3514,6285878.430087955
3515,6283618.001397838
3516,6285616.262119156
3517,6285863.624421367
3518,6285605.3312363885
3519,6285593.216411113
3520,6285177.896203497
3521,6285820.819877697
3522,6285828.462251373
3523,6282955.755907645
3524,6283312.657283215
3525,6285839.9129969
3526,6285759.876353161
3527,6285171.3112020735
3528,6285407.668183355
3529,6285897.7195318565
3530,6285798.874343392
3531,6285389.935814873
3532,6282870.936192401
3533,6282955.480213143
3534,6285768.597397779
3535,6285774.355756188
3536,6285727.074163278
3537,6285902.695298042
3538,6285592.641454121
3539,6285561.177433662
3540,6283312.598857407
3541,6285805.661967795
3542,6285593.216415157
3543,6285447.089275608
3544,6285739.312784604
3545,6285776.140009763
3546,6285808.536238368
3547,6285839.2726385165
3548,6284498.031409033
3549,6285228.36513099
3550,6285797.811842242
3551,6285872.495110655
3552,6285795.879176701
3553,6285667.019165884
3554,6285783.077441334
3555,6285767.490785997
3556,6285738.488272066
3557,6285785.10571658
3558,6285228.365130981
3559,6284332.123404662
3560,6285763.655662885
3561,6285815.167204843
3562,6285715.814523461
3563,6285704.754323787
3564,6285710.308538285
3565,6285764.5987009285
3566,6285616.262129981
3567,6285655.712959052
3568,6285744.433698528
3569,6285656.317948225
3570,6284018.493905527
3571,6284498.037043642
3572,6285711.684100343
3573,6284574.035370142
3574,6285769.329769524
3575,6284010.282728978
3576,6285791.251623738
3577,6285869.72423615
3578,6285736.784879436
3579,6285873.189191772
3580,6285737.466110405
3581,6285756.396738118
3582,6285651.73037021
3583,6285846.26510532
3584,6285816.20557533
3585,6284498.037039792
3586,6285756.721792548
3587,6285808.536238368
3588,6285616.2621299615
3589,6285200.526953735
3590,6285394.316376551
3591,6284865.235820191
3592,6285572.179906735
3593,6285749.0639561685
3594,6285839.37220099
3595,6284865.235821738
3596,6285813.280496945
3597,6285291.826386465
3598,6285836.819737677
3599,6285757.442711145
3600,6285773.878623882
3601,6284441.269559945
3602,6285776.140011476
3603,6285667.178988758
3604,6285898.547498292
3605,6283618.001395067
3606,6285877.814442644
3607,6285808.536238369
3608,6285793.53972313
3609,6285808.536236802
3610,6285836.562005485
3611,6285737.284835973
3612,6285753.203068063
3613,6284865.235821743
3614,6285836.242182625
3615,6285592.49511582
3616,6284601.344405153
3617,6285593.216413455
3618,6285896.022219958
3619,6285832.058602295
3620,6285863.6024331665
3621,6285904.160486787
3622,6285166.639213726
3623,6285718.784809148
3624,6285841.401375217
3625,6285835.604099751
3626,6285848.6948286975
3627,6282955.592339672
3628,6284010.282729087
3629,6285800.464869706
3630,6285825.835695583
3631,6285558.155134744
3632,6285830.9867480025
3633,6282955.753975556
3634,6283312.598856502
3635,6285558.155132428
3636,6285817.356103797
3637,6282955.480213908
3638,6283618.001392103
3639,6285767.302409967
3640,6285741.369602735
3641,6285890.18777567
3642,6285292.943795641
3643,6285771.033285863
3644,6285814.3009127965
3645,6285593.216415145
3646,6285757.992987221
3647,6284865.235821725
3648,6285758.988731854
3649,6285756.1122712735
3650,6284498.037045483
3651,6285396.762251047
3652,6285592.52355295
3653,6282955.4886459075
3654,6285755.310914982
3655,6285886.259672191
3656,6283312.657283842
3657,6285604.762098397
3658,6285824.868628442
3659,6285792.478898362
3660,6285758.3077643765
3661,6285403.939887764
3662,6285191.176675903
3663,6285600.763660303
3664,6285655.256603944
3665,6285889.097640864
3666,6282955.540929887
3667,6285808.53623838
3668,6283616.130161991
3669,6283256.568588989
3670,6285726.954426514
3671,6285593.216415155
3672,6285169.932418008
3673,6285797.8118414935
3674,6284018.493905553
3675,6285606.554233228
3676,6285593.2164151585
3677,6285667.005692908
3678,6284498.037041778
3679,6285840.309004587
3680,6285593.216400403
3681,6285833.0637000175
3682,6284440.73616037
3683,6285845.4331749175
3684,6285607.510542262
3685,6283318.730993127
3686,6282955.475533845
3687,6285593.21641514
3688,6285620.365499749
3689,6285891.097668152
3690,6285291.467599992
3691,6285622.006935185
3692,6285700.9069134565
3693,6285856.46848424
3694,6284439.325361838
3695,6284493.885147703
3696,6285794.108027761
3697,6285648.626841358
3698,6285566.102749802
3699,6285822.355649544
3700,6285603.340716397
3701,6285620.367934933
3702,6282870.936192396
3703,6282955.480213908
3704,6285417.831270219
3705,6285667.034731017
3706,6284577.243914488
3707,6285824.717264631
3708,6285819.637596626
3709,6283616.130161922
3710,6285869.771342092
3711,6285775.7942433525
3712,6285566.001247073
3713,6285833.798960055
3714,6283312.657283317
3715,6285735.696576126
3716,6285227.808216775
3717,6285816.1759076435
3718,6285810.131186681
3719,6285845.231812977
3720,6285895.167745715
3721,6284498.031409033
3722,6285905.9773549
3723,6285758.988731868
3724,6285804.14624344
3725,6285757.198481062
3726,6285620.353174653
3727,6282955.755907643
3728,6285737.466110413
3729,6285818.756029116
3730,6285393.131569615
3731,6282870.936192951
3732,6285396.740883893
3733,6285776.140011472
3734,6285808.53623835
3735,6285211.902930021
3736,6282870.936192948
3737,6284439.325353746
3738,6285684.455811557
3739,6285793.897509557
3740,6285620.788323837
3741,6285871.193149983
3742,6282955.480216941
3743,6285859.019908598
3744,6285778.723121631
3745,6283312.657283339
3746,6285873.181335384
3747,6285736.784879444
3748,6285603.892543984
3749,6282870.936192948
3750,6285288.03156181
3751,6284865.235821713
3752,6285601.500708888
3753,6284498.037039799
3754,6285610.060239208
3755,6284441.052584987
3756,6285291.588882457
3757,6284497.34497633
3758,6283312.657283217
3759,6285774.235609276
3760,6283312.657283328
3761,6285211.798283349
3762,6285798.12566038
3763,6284497.344976325
3764,6285616.262129962
3765,6285775.89157251
3766,6285701.4501113985
3767,6285610.994036644
3768,6285776.139995912
3769,6285850.462974141
3770,6283312.657283214
3771,6285401.956015358
3772,6285750.402216131
3773,6285794.741529548
3774,6284865.235821721
3775,6285211.798283432
3776,6285656.8829984935
3777,6285415.840957932
3778,6285639.3193905875
3779,6285901.169861171
3780,6285854.5684367465
3781,6285709.911239928
3782,6284596.624843078
3783,6285620.34622938
3784,6285761.083002713
3785,6285747.118644347
3786,6284101.8748776475
3787,6285759.2307164315
3788,6285776.539776811
3789,6283318.766322812
3790,6285758.988731838
3791,6284865.235821722
3792,6285616.26212998
3793,6284493.885147703
3794,6285702.662643817
3795,6285839.918365664
3796,6285289.967384937
3797,6285669.405390007
3798,6282955.755907643
3799,6285828.462251373
3800,6284497.344976306
3801,6285818.462127045
3802,6285619.663428415
3803,6285593.216413449
3804,6285808.536238357
3805,6285911.705076203
3806,6285776.718190265
3807,6285228.365130993
3808,6285608.082488078
3809,6285885.865612622
3810,6285592.495114243
3811,6284498.037048282
3812,6285907.9417213565
3813,6285808.536238379
3814,6285592.523554533
3815,6285288.127500707
3816,6285813.995273916
3817,6285842.5755229825
3818,6285560.756251528
3819,6285420.32673274
3820,6285779.580027151
3821,6283312.657283842
3822,6285767.433353415
3823,6284861.824910048
3824,6285870.956284963
3825,6285414.9118558485
3826,6285712.34654199
3827,6284498.037041795
3828,6282955.488646036
3829,6284865.235821715
3830,6285641.159312142
3831,6285808.536238368
3832,6282955.480213163
3833,6285751.917529843
3834,6285849.504529588
3835,6285601.653196244
3836,6282955.7539755525
3837,6285803.302359784
3838,6285817.730855732
3839,6285654.410097957
3840,6285830.671702025
3841,6285738.100174043
3842,6285620.291810128
3843,6285601.328837124
3844,6285758.432960384
3845,6285765.026522232
3846,6285808.53623678
3847,6285760.984150615
3848,6283618.00139679
3849,6284865.235820189
3850,6285671.742105121
3851,6285891.097668141
3852,6285876.797211053
3853,6285772.7473361725
3854,6285782.94400978
3855,6285877.547496161
3856,6284497.344976327
3857,6285842.118148073
3858,6285800.684219018
3859,6285761.102870217
3860,6285757.478061143
3861,6285571.820983333
3862,6285822.857909875
3863,6285613.074972654
3864,6284865.235821732
3865,6285699.782877045
3866,6284497.344976327
3867,6284018.493905553
3868,6285566.001247117
3869,6283616.130161903
3870,6285903.499157555
3871,6285851.350967716
3872,6285809.382657941
3873,6285758.988731856
3874,6285792.152717796
3875,6284495.965144653
